processed_reviews,sentiment
"['caught', 'gatwick', 'cancellation', 'fiasco', 'point', 'smooth', 'check', 'unable', 'online', 'part', 'group', 'travel', 'security', 'flight', 'cancelled', 'denied', 'entry', 'security', 'departure', 'result', 'point', 'discovered', 'ba', 'gatwick', 'ba', 'masquerade', 'unable', 'help', 'provide', 'little', 'assistance', 'unless', 'real', 'ba', 'provide', 'information', 'even', 'though', 'baggage', 'airside', 'didnt', 'clue', 'could', 'get', 'back', 'however', 'thanks', 'supervisor', 'business', 'class', 'check', 'came', 'assistance', 'help', 'predicament', 'baggage', 'retrieval', 'information', 'claim', 'revised', 'ba', 'flight', 'lhr', 'following', 'evening', 'difficult', 'give', 'rating', 'cabin', 'service', 'didnt', 'even', 'board', 'aircraft']",positive
"['ba', 'real', 'problem', 'boarding', 'flight', 'get', 'first', 'fill', 'luggage', 'bin', 'bag', 'one', 'supposed', 'small', 'seat', 'cabin', 'staff', 'dont', 'bother', 'implementing', 'rule', 'subsequent', 'passenger', 'mill', 'aisle', 'bumping', 'searching', 'space', 'boarding', 'flight', 'took', 'hour', 'result', 'nonsense', 'incoming', 'flight', 'late', 'already', 'minute', 'flight', 'minute', 'late']",negative
"['connecting', 'flight', 'london', 'glasgow', 'canceled', 'forced', 'wait', 'hour', 'airport', 'new', 'flight', 'received', 'luggage', 'glasgow', 'discovered', 'luggage', 'soaking', 'wet', 'wife', 'luggage', 'content', 'wet', 'air', 'dried']",negative
"['worst', 'airline', 'ever', 'flown', 'allocated', 'back', 'row', 'next', 'toilet', 'galley', 'chance', 'getting', 'sleep', 'question', 'asked', 'possible', 'seat', 'movement', 'ignored', 'getting', 'bumped', 'entire', 'time', 'cabin', 'crew', 'walking', 'pushing', 'kart', 'aisle', 'without', 'one', 'apology', 'would', 'better', 'sitting', 'luggage', 'compartment']",negative
"['excellent', 'service', 'level', 'proactive', 'crew', 'superb', 'food', 'beverage', 'found', 'aspect', 'service', 'superior', 'ba', 'business', 'class', 'even', 'new', 'ba', 'club', 'suite', 'first', 'class', 'felt', 'exclusive', 'dedicated', 'crew', 'clearly', 'used', 'working', 'premium', 'cabin', 'enjoying', 'work', 'proactive', 'friendly', 'respectful', 'food', 'beverage', 'offering', 'considerable', 'step', 'business', 'class', 'seat', 'sliding', 'double', 'door', 'spacious', 'well', 'designed', 'comfortable', 'british', 'airway', 'offered', 'solid', 'first', 'class', 'service', 'concorde', 'lounge', 'boarding', 'actually', 'group', 'number', 'change', 'warm', 'genuine', 'welcome', 'boarding', 'consistent', 'solid', 'comfortable', 'service', 'start', 'finish', 'price', 'right', 'would', 'hesitate', 'book', 'first', 'class', 'british', 'airway']",positive
"['booked', 'special', 'holiday', 'partner', 'september', 'arrived', 'way', 'lovely', 'south', 'france', 'booked', 'business', 'class', 'u', 'start', 'holiday', 'right', 'checking', 'told', 'flight', 'booked', 'seat', 'wouldnt', 'print', 'onto', 'ticket', 'reason', 'already', 'made', 'sure', 'seat', 'booked', 'booked', 'flight', 'nearly', 'year', 'prior', 'going', 'unfortunately', 'arrived', 'gate', 'told', 'would', 'longer', 'sat', 'together', 'one', 'u', 'would', 'fact', 'go', 'economy', 'girlfriend', 'extremely', 'nervous', 'flyer', 'take', 'extra', 'tablet', 'remain', 'calm', 'didnt', 'food', 'pre', 'booked', 'also', 'sat', 'right', 'bottom', 'end', 'flight', 'held', 'gate', 'another', 'couple', 'predicament', 'due', 'lovely', 'money', 'grabbing', 'british', 'airway', 'booking', 'flight', 'ended', 'refusing', 'passenger', 'end', 'even', 'people', 'sat', 'fold', 'chair', 'toilet', 'area', 'eventually', 'arrived', 'france', 'late', 'waiting', 'luggage', 'come', 'airtags', 'stated', 'case', 'fact', 'still', 'heathrow', 'wait', 'day', 'eventually', 'come', 'france', 'point', 'holiday', 'ruined', 'british', 'airway', 'absolutely', 'shocking', 'couldnt', 'speak', 'anyone', 'phone', 'number', 'longer', 'use', 'felt', 'stranded', 'foreign', 'country', 'clothes', 'one', 'help', 'use', 'next', 'every', 'day', 'watched', 'case', 'moved', 'tracking', 'air', 'tag', 'frustrating', 'able', 'plan', 'day', 'hope', 'would', 'get', 'call', 'drive', 'way', 'back', 'air', 'port', 'hour', 'way', 'collect', 'case', 'ended', 'going', 'buying', 'new', 'clothes', 'toiletry', 'stuff', 'make', 'best', 'ruined', 'holiday', 'saving', 'receipt', 'thinking', 'would', 'able', 'claim', 'back', 'wrong', 'british', 'airway', 'take', 'zero', 'responsibility', 'fob', 'going', 'insurance', 'british', 'airway', 'pay', 'basic', 'essential', 'pant', 'toothpaste', 'filed', 'complaint', 'got', 'back', 'requested', 'money', 'back', 'business', 'class', 'havent', 'even', 'decency', 'even', 'respond', 'absolute', 'joke', 'company', 'wish', 'would', 'remove', 'british', 'name', 'nothing', 'british', 'give', 'money', 'cant', 'even', 'look', 'staff', 'let', 'alone', 'customer', 'oh', 'dont', 'bother', 'trying', 'cancel', 'flight', 'either', 'take', 'money', 'give', 'nothing', 'back']",positive
"['returned', 'chicago', 'flew', 'day', 'ago', 'american', 'airline', 'absolutely', 'superb', 'every', 'way', 'high', 'expectation', 'return', 'flight', 'ba', 'disappointment', 'airbus', 'may', 'nice', 'pilot', 'perspective', 'passenger', 'awful', 'uncomfortable', 'seat', 'inflight', 'entertainment', 'flight', 'tracker', 'failed', 'work', 'throughout', 'flight', 'inflight', 'meal', 'inedible', 'service', 'mediocre', 'best', 'short', 'flight', 'heathrow', 'manchester', 'much', 'improved', 'welcoming', 'attentive', 'flight', 'staff', 'flight', 'even', 'arrived', 'early', 'future', 'travel', 'one', 'american', 'carrier']",positive
"['ba', 'standard', 'continue', 'decline', 'every', 'time', 'fly', 'time', 'min', 'late', 'departure', 'seems', 'norm', 'ba', 'information', 'rude', 'clueless', 'boarding', 'gate', 'staff', 'club', 'lounge', 'overcrowded', 'dirty', 'grubby', 'cleaning', 'staff', 'could', 'cope', 'many', 'cutback', 'ba', 'going', 'apply', 'become', 'truly', 'low', 'cost', 'year', 'veteran', 'user', 'ba', 'people', 'complained', 'alex', 'cruz', 'cutting', 'cost', 'past', 'year', 'seen', 'decline', 'quickly', 'latest', 'ceo', 'one', 'read', 'occasional', 'article', 'ba', 'improving', 'thing', 'yet', 'see', 'anything', 'substantive', 'seem', 'british', 'staff', 'left', 'amongst', 'cabin', 'crew', 'maybe', 'time', 'name', 'change', 'give', 'flag', 'carrier', 'status', 'proper', 'lowcost', 'sadly', 'staff', 'service', 'declined', 'year', 'year', 'onboard', 'catering', 'remains', 'poor', 'surprised', 'doco', 'produce', 'rubbish', 'meal', 'sampled', 'turkish', 'airline', 'equivalent', 'august', 'superb', 'guessing', 'ba', 'tight', 'budget', 'onboard', 'wifi', 'service', 'joke', 'avoided']",negative
"['awful', 'business', 'class', 'check', 'queue', 'long', 'economy', 'probably', 'half', 'desk', 'staffed', 'terminal', 'chaotic', 'business', 'lounge', 'overfull', 'couldnt', 'get', 'seat', 'delayed', 'flight', 'unmanaged', 'chaos', 'gate', 'drink', 'boarding', 'first', 'drink', 'served', 'hour', 'takeoff', 'meal', 'poor', 'used', 'get', 'better', 'economy', 'airline', 'british', 'airway', 'race', 'bottom', 'cheapskate', 'stake', 'looking', 'forward', 'flight', 'home']",negative
"['reliable', 'airline', 'trust', 'timing', 'flight', 'boarding', 'time', 'sitting', 'plane', 'already', 'hour', 'expected', 'departure', 'still', 'clear', 'discovered', 'engine', 'working', 'risking', 'late', 'business', 'meeting', 'geneva', 'come', 'bring', 'working', 'plane', 'gate', 'funny', 'thing', 'another', 'business', 'trip', 'spring', 'also', 'ba', 'amsterdam', 'arrived', 'airport', 'time', 'told', 'dont', 'seat', 'put', 'next', 'flight', 'several', 'hour', 'get', 'business', 'meeting', 'late', 'still', 'much', 'lot', 'stress', 'end', 'second', 'plane', 'sitting', 'cabin', 'hour', 'missed', 'meeting', 'thought', 'dramatic', 'unlucky', 'case', 'time', 'today', 'see', 'routine', 'ba', 'fly', 'time']",positive
"['take', 'comfort', 'reading', 'last', 'ten', 'review', 'see', 'im', 'traveller', 'put', 'word', 'absolutely', 'abysmal', 'british', 'airway', 'reason', 'stuck', 'using', 'awful', 'airline', 'use', 'point', 'booked', 'club', 'europe', 'month', 'ago', 'london', 'athens', 'sat', 'row', 'told', 'run', 'food', 'option', 'choice', 'lentil', 'pie', 'green', 'curry', 'returning', 'athens', 'london', 'club', 'europe', 'couldnt', 'check', 'online', 'promised', 'arrived', 'airport', 'hr', 'early', 'told', 'overbooked', 'flight', 'basically', 'bumped', 'economy', 'airline', 'fails', 'deliver', 'time', 'time', 'national', 'disgrace', 'implore', 'everyone', 'choose', 'alternative']",negative
"['worst', 'journey', 'life', 'connection', 'time', 'lhr', 'hour', 'flight', 'mxp', 'delay', 'rush', 'change', 'terminal', 'train', 'arrived', 'risking', 'heart', 'attack', 'plane', 'stayed', 'another', 'minute', 'despite', 'upon', 'arrival', 'sjc', 'baggage', 'lost', 'filled', 'form', 'gave', 'employee', 'given', 'receipt', 'reference', 'number', 'ba', 'phone', 'number', 'sjc', 'simply', 'never', 'answer', 'called', 'twice', 'toll', 'free', 'number', 'realized', 'record', 'delivery', 'address', 'enter', 'online', 'dealing', 'shitty', 'website', 'delivered', 'baggage', 'three', 'day', 'later', 'claimed', 'compensation', 'online', 'buy', 'clothes', 'stuff', 'never', 'get', 'receipt', 'expecting', 'upgrade', 'flight', 'back', 'mxp', 'nothing', 'happened', 'neither', 'allowed', 'enter', 'ba', 'lounge', 'sjc', 'bad', 'customer', 'service', 'positive', 'side', 'price', 'obviously', 'justify', 'treatment', 'knew', 'would', 'never', 'flown', 'ba', 'never']",negative
"['airplane', 'lounge', 'worn', 'old', 'broken', 'dallas', 'heathrow', 'multiple', 'first', 'class', 'seating', 'electronics', 'non', 'functional', 'poorly', 'designed', 'first', 'class', 'seating', 'heathrow', 'dubrovnik', 'nothing', 'tray', 'blocking', 'middle', 'seat', 'standard', 'coach', 'ticket', 'disappointed']",negative
"['one', 'worst', 'experience', 'worst', 'airline', 'flight', 'delayed', 'due', 'earlier', 'technical', 'issue', 'time', 'slipped', 'finally', 'cancelled', 'zero', 'information', 'given', 'despite', 'paying', 'well', 'odds', 'business', 'class', 'booted', 'ba', 'lounge', 'two', 'hour', 'flight', 'finally', 'cancelled', 'ba', 'staff', 'without', 'explanation', 'told', 'everyone', 'go', 'gate', 'another', 'hour', 'made', 'u', 'enter', 'uk', 'via', 'passport', 'control', 'minute', 'wait', 'airport', 'closing', 'sign', 'bag', 'help', 'ba', 'passing', 'gatwick', 'engineer', 'finally', 'helped', 'u', 'locate', 'bag', 'ba', 'completely', 'washed', 'hand', 'u', 'contravention', 'caa', 'rule', 'refused', 'find', 'u', 'accommodation', 'many', 'slept', 'bus', 'stop', 'overnight', 'people', 'young', 'child', 'couldnt', 'find', 'somewhere', 'stay', 'yet', 'ba', 'closed', 'left', 'following', 'day', 'replacement', 'flight', 'also', 'late', 'due', 'admin', 'mistake', 'catering', 'liquid', 'hr', 'flight', 'overall', 'service', 'shockingly', 'bad', 'worst', 'experienced', 'airline', 'ever', 'use']",negative
"['cancelled', 'flight', 'lastminute', 'moved', 'u', 'onto', 'flight', 'day', 'later', 'operated', 'japan', 'airline', 'paid', 'lot', 'extra', 'extra', 'legroom', 'seat', 'tall', 'assigned', 'middle', 'seat', 'deep', 'middle', 'plane', 'operated', 'different', 'airline', 'booked', 'ba', 'neither', 'ba', 'airline', 'could', 'change', 'seat', 'phone', 'despite', 'seat', 'available', 'hour', 'waiting', 'queue', 'sitting', 'hold', 'solution', 'arrive', 'early', 'airport', 'seat', 'already', 'given', 'away', 'free', 'people', 'booked', 'directly', 'airline', 'could', 'check', 'online', 'got', 'meal', 'voucher', 'compensation', 'enormous', 'downgrade', 'hour', 'flight', 'never', 'fly', 'ba', 'would', 'rather', 'fly', 'indirect', 'better', 'airline', 'use', 'disgrace', 'airline']",positive
"['flight', 'miami', 'florida', 'dublin', 'ireland', 'via', 'london', 'heathrow', 'airport', 'outbound', 'flight', 'miami', 'delayed', 'delayed', 'gate', 'occupied', 'arrived', 'heathrow', 'total', 'delay', 'roughly', 'hour', 'enough', 'make', 'connection', 'challenge', 'minute', 'original', 'arrival', 'time', 'departure', 'time', 'dublin', 'headed', 'connection', 'flight', 'stopped', 'security', 'personnel', 'checkpoint', 'told', 'u', 'gate', 'connection', 'flight', 'already', 'closed', 'twenty', 'minute', 'prior', 'departure', 'time', 'ushered', 'u', 'customer', 'service', 'rebooked', 'given', 'busy', 'weekend', 'travel', 'rebooked', 'flight', 'different', 'airport', 'told', 'cost', 'get', 'would', 'reimbursed', 'waited', 'hour', 'luggage', 'took', 'cab', 'london', 'city', 'airport', 'cab', 'fare', 'roughly', 'filed', 'claim', 'british', 'airway', 'refused', 'claim', 'told', 'plenty', 'time', 'make', 'connecting', 'flight', 'therefore', 'denied', 'claim', 'reimbursed', 'cab', 'fare', 'explained', 'british', 'airway', 'employee', 'ushered', 'u', 'rebook', 'flight', 'despite', 'minute', 'timeframe', 'make', 'connecting', 'flight', 'person', 'rebooked', 'u', 'told', 'u', 'policy', 'close', 'gate', 'minute', 'prior', 'departure', 'never', 'fly', 'awful', 'airline', 'given', 'feedback', 'site', 'appears', 'overwhelming', 'sentiment']",negative
"['started', 'day', 'ba', 'prague', 'flight', 'actually', 'left', 'time', 'came', 'find', 'thats', 'unusual', 'purchased', 'business', 'class', 'seat', 'see', 'picture', 'hardly', 'business', 'class', 'block', 'middle', 'seat', 'first', 'row', 'called', 'business', 'class', 'horrible', 'flight', 'addition', 'really', 'rude', 'rude', 'check', 'clerk', 'basically', 'yell', 'excused', 'asked', 'could', 'give', 'little', 'bit', 'priority', 'many', 'business', 'class', 'passenger', 'werent', 'served', 'got', 'heathrow', 'real', 'fun', 'began', 'hour', 'delay', 'gave', 'u', 'different', 'excuse', 'delay', 'employee', 'walk', 'away', 'asking', 'question', 'rude', 'one', 'point', 'employee', 'left', 'announcement', 'seems', 'virtually', 'every', 'ba', 'flight', 'delayed', 'weather', 'issue', 'place', 'comfortably', 'store', 'item', 'business', 'class', 'ive', 'never', 'experienced', 'even', 'cup', 'holder', 'bottle', 'water', 'seat', 'control', 'didnt', 'work', 'well', 'keep', 'pushing', 'button', 'get', 'anything', 'power', 'outlet', 'didnt', 'work', 'internet', 'entire', 'flight', 'overhead', 'luggage', 'bin', 'heavy', 'almost', 'got', 'hernia', 'close', 'horrible', 'airline', 'ill', 'never', 'fly', 'could', 'give', 'zero', 'star', 'would']",negative
"['fly', 'british', 'airway', 'weekly', 'want', 'route', 'there', 'option', 'therefore', 'frankly', 'dont', 'care', 'customer', 'flight', 'always', 'delayed', 'always', 'someone', 'el', 'fault', 'weather', 'delay', 'incoming', 'aircraft', 'flight', 'traffic', 'control', 'issue', 'ive', 'heard', 'life', 'understand', 'allowed', 'operate', 'ive', 'around', 'world', 'traveled', 'world', 'airline', 'british', 'airway', 'really', 'worst', 'worst', 'shame', 'watched', 'used', 'good', 'company', 'fall', 'cliff', 'advice', 'option', 'fly', 'anyone', 'else', 'exercise', 'option', 'youre', 'flying', 'different', 'connection', 'tight', 'schedule', 'expect', 'ba', 'get', 'destination', 'time']",negative
"['everything', 'ok', 'connecting', 'flight', 'london', 'take', 'runway', 'pilot', 'came', 'announce', 'engine', 'problem', 'engineer', 'tried', 'fix', 'waited', 'plane', 'hour', 'finally', 'told', 'would', 'evacuated', 'rebooked', 'another', 'flight', 'worry', 'special', 'crew', 'waiting', 'u', 'ground', 'help', 'u', 'set', 'u', 'hotel', 'except', 'one', 'help', 'u', 'fact', 'everyone', 'refused', 'help', 'u', 'saturday', 'almost', 'pm', 'wanted', 'go', 'home', 'anyone', 'connecting', 'flight', 'couldnt', 'rebook', 'application', 'app', 'wouldnt', 'disassociate', 'first', 'flight', 'connecting', 'one', 'london', 'staff', 'saw', 'still', 'refused', 'help', 'u', 'gave', 'u', 'phone', 'number', 'message', 'said', 'use', 'app', 'finally', 'got', 'someone', 'phone', 'rebooked', 'u', 'next', 'day', 'pm', 'find', 'hotel', 'room', 'airline', 'refused', 'also', 'help', 'u', 'choice', 'either', 'sleep', 'airport', 'pay', 'gbp', 'room', 'dont', 'money', 'pay', 'hour', 'flight', 'hour', 'jet', 'lag', 'insane', 'stress', 'fact', 'one', 'british', 'airway', 'would', 'help', 'u', 'took', 'room', 'course', 'claimed', 'reimbursement', 'week', 'ago', 'havent', 'heard', 'anything', 'since', 'idea', 'much', 'ill', 'reimbursed', 'even', 'though', 'im', 'claiming', 'emotional', 'compensation', 'horrible', 'situation', 'put', 'due', 'total', 'indifference', 'financially', 'difficult', 'right', 'money', 'put', 'equal', 'half', 'salary', 'course', 'impossible', 'reach', 'phone', 'feel', 'still', 'august', 'completely', 'trapped', 'indifference', 'solution', 'information']",negative
"['initial', 'flight', 'cancelled', 'hour', 'prior', 'flight', 'automatically', 'rescheduled', 'next', 'day', 'next', 'day', 'flight', 'delayed', 'leaving', 'hamburg', 'missed', 'connecting', 'flight', 'la', 'vega', 'several', 'passenger', 'spent', 'night', 'london', 'british', 'airway', 'provided', 'u', 'voucher', 'transfer', 'bus', 'dropped', 'u', 'wrong', 'hotel', 'closest', 'hotel', 'told', 'u', 'walk', 'want', 'result', 'lost', 'two', 'night', 'hotel', 'reservation', 'made', 'la', 'vega', 'opened', 'claim', 'provided', 'receipt', 'british', 'airway', 'get', 'refund', 'hotel', 'reservation', 'week', 'single', 'feedback', 'british', 'airway', 'avoid', 'flight', 'future', 'share', 'story']",negative
"['never', 'fly', 'british', 'airway', 'flight', 'july', 'lhr', 'lax', 'cancelled', 'hour', 'departure', 'without', 'explanation', 'since', 'week', 'waiting', 'refund', 'ba', 'pay', 'u', 'cost', 'caused', 'cancellation', 'disappointing']",negative
"['check', 'security', 'clearance', 'quick', 'lhr', 'wife', 'used', 'gallery', 'north', 'lounge', 'easy', 'get', 'seat', 'good', 'buffet', 'breakfast', 'option', 'flight', 'boarded', 'time', 'flight', 'departed', 'time', 'seated', 'club', 'europe', 'seat', 'seem', 'getting', 'smaller', 'legroom', 'ft', 'tight', 'cabin', 'crew', 'service', 'fine', 'chose', 'full', 'english', 'breakfast', 'ok', 'lot', 'water', 'bottom', 'bowl', 'flight', 'landed', 'time', 'overall', 'ok', 'flight', 'club', 'europe', 'doesnt', 'feel', 'premium', 'day']",positive
